"time_hour";"carrier";"flight";"tailnum";"origin";"dest";"hora_prevista_partida";"hora_prevista_chegada";"hora_partida";"hora_chegada"
2013-01-09 10:00:00;"VX";23;"N844VA";"JFK";"SFO";"10:30";"14:15";"10:30";"14:04"
2013-01-09 10:00:00;"B6";641;"N806JB";"JFK";"SFO";"10:31";"14:03";"10:35";"14:20"
2013-01-09 11:00:00;"UA";816;"N505UA";"JFK";"SFO";"11:00";"14:25";"10:56";"14:20"
2013-01-09 10:00:00;"AA";179;"N352AA";"JFK";"SFO";"10:30";"13:55";"11:01";"15:11"
2013-01-09 11:00:00;"UA";1289;"N12216";"EWR";"SFO";"11:00";"14:32";"11:20";"15:30"
2013-01-09 14:00:00;"UA";257;"N557UA";"JFK";"SFO";"14:29";"17:54";"14:23";"18:01"
2013-01-09 14:00:00;"DL";2126;"N704X";"JFK";"SFO";"14:30";"18:15";"14:24";"18:36"
2013-01-09 14:00:00;"UA";1111;"N76529";"EWR";"SFO";"14:57";"18:23";"15:00";"19:07"
2013-01-09 15:00:00;"AA";85;"N348AA";"JFK";"SFO";"15:30";"19:10";"15:25";"19:29"
2013-01-09 16:00:00;"VX";27;"N847VA";"JFK";"SFO";"16:30";"20:20";"16:23";"20:17"
2013-01-09 17:00:00;"DL";31;"N702TW";"JFK";"SFO";"17:00";"20:49";"16:57";"20:35"
2013-01-09 17:00:00;"UA";1284;"N19141";"EWR";"SFO";"17:10";"20:36";"17:05";"20:53"
2013-01-09 17:00:00;"UA";512;"N525UA";"JFK";"SFO";"17:25";"20:50";"17:35";"21:22"
2013-01-09 17:00:00;"AA";177;"N336AA";"JFK";"SFO";"17:45";"21:20";"17:42";"21:31"
2013-01-09 18:00:00;"UA";272;"N517UA";"JFK";"SFO";"18:30";"22:02";"18:26";"21:59"
2013-01-09 19:00:00;"DL";1465;"N723TW";"JFK";"SFO";"19:00";"23:01";"18:57";"22:48"
2013-01-09 19:00:00;"UA";1127;"N87512";"EWR";"SFO";"19:05";"22:35";"19:13";"23:06"
2013-01-09 19:00:00;"B6";645;"N636JB";"JFK";"SFO";"19:50";"23:35";"19:50";"23:40"
2013-01-10 06:00:00;"UA";303;"N518UA";"JFK";"SFO";"6:00";"9:25";"5:57";"9:33"
2013-01-10 06:00:00;"UA";421;"N471UA";"EWR";"SFO";"6:35";"10:02";"6:32";"10:08"
2013-01-10 07:00:00;"DL";1865;"N713TW";"JFK";"SFO";"7:00";"10:45";"6:55";"10:25"
2013-01-10 07:00:00;"UA";799;"N502UA";"JFK";"SFO";"7:15";"10:40";"7:10";"10:51"
2013-01-10 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:15";"7:27";"11:01"
2013-01-10 07:00:00;"B6";643;"N768JB";"JFK";"SFO";"7:47";"11:26";"7:42";"11:13"
2013-01-10 08:00:00;"UA";397;"N512UA";"JFK";"SFO";"8:00";"11:25";"7:55";"11:21"
2013-01-10 07:00:00;"AA";59;"N332AA";"JFK";"SFO";"7:45";"11:25";"8:02";"11:44"
2013-01-10 08:00:00;"UA";1480;"N33294";"EWR";"SFO";"8:35";"12:15";"8:27";"12:00"
2013-01-10 10:00:00;"DL";1765;"N722TW";"JFK";"SFO";"10:00";"13:41";"10:06";"13:28"
2013-01-10 10:00:00;"B6";641;"N625JB";"JFK";"SFO";"10:31";"14:03";"10:26";"13:58"
2013-01-10 10:00:00;"VX";23;"N841VA";"JFK";"SFO";"10:30";"14:15";"10:26";"13:58"
2013-01-10 10:00:00;"AA";179;"N361AA";"JFK";"SFO";"10:30";"13:55";"10:42";"14:28"
2013-01-10 11:00:00;"UA";642;"N505UA";"JFK";"SFO";"11:00";"14:25";"10:56";"14:09"
2013-01-10 11:00:00;"UA";1120;"N36247";"EWR";"SFO";"11:00";"14:32";"11:05";"14:34"
2013-01-10 12:00:00;"UA";552;"N817UA";"EWR";"SFO";"12:21";"15:55";"12:27";"15:28"
2013-01-10 14:00:00;"DL";2126;"N727TW";"JFK";"SFO";"14:30";"18:15";"14:27";"18:12"
2013-01-10 14:00:00;"UA";1642;"N37255";"EWR";"SFO";"14:57";"18:23";"14:56";"18:15"
2013-01-10 14:00:00;"UA";257;"N555UA";"JFK";"SFO";"14:29";"17:54";"15:25";"18:51"
2013-01-10 15:00:00;"AA";85;"N395AA";"JFK";"SFO";"15:30";"19:10";"15:26";"19:08"
2013-01-10 16:00:00;"VX";27;"N855VA";"JFK";"SFO";"16:30";"20:20";"16:26";"19:49"
2013-01-10 17:00:00;"DL";31;"N723TW";"JFK";"SFO";"17:00";"20:49";"16:59";"20:30"
2013-01-10 17:00:00;"UA";1739;"N12125";"EWR";"SFO";"17:10";"20:36";"17:06";"20:34"
2013-01-10 17:00:00;"UA";512;"N508UA";"JFK";"SFO";"17:25";"20:50";"17:19";"20:58"
2013-01-10 17:00:00;"AA";177;"N320AA";"JFK";"SFO";"17:45";"21:20";"17:43";"21:03"
2013-01-10 18:00:00;"UA";272;"N517UA";"JFK";"SFO";"18:30";"22:02";"18:26";"21:44"
2013-01-10 18:00:00;"VX";29;"N621VA";"JFK";"SFO";"18:55";"22:45";"18:52";"22:20"
2013-01-10 19:00:00;"DL";1465;"N717TW";"JFK";"SFO";"19:00";"23:01";"18:57";"22:39"
2013-01-10 19:00:00;"UA";1111;"N87507";"EWR";"SFO";"19:05";"22:35";"19:02";"22:30"
2013-01-10 19:00:00;"B6";645;"N643JB";"JFK";"SFO";"19:50";"23:35";"19:47";"22:58"
2013-01-11 06:00:00;"UA";303;"N512UA";"JFK";"SFO";"6:00";"9:25";"6:01";"9:36"
2013-01-11 06:00:00;"UA";421;"N802UA";"EWR";"SFO";"6:35";"10:02";"6:37";"10:02"
2013-01-11 07:00:00;"DL";1865;"N706TW";"JFK";"SFO";"7:00";"10:45";"6:54";"10:14"
2013-01-11 07:00:00;"VX";11;"N841VA";"JFK";"SFO";"7:30";"11:15";"7:25";"10:53"
2013-01-11 07:00:00;"UA";799;"N554UA";"JFK";"SFO";"7:15";"10:40";"7:28";"10:57"
2013-01-11 07:00:00;"B6";643;"N806JB";"JFK";"SFO";"7:47";"11:26";"7:41";"11:10"
2013-01-11 07:00:00;"AA";59;"N339AA";"JFK";"SFO";"7:45";"11:25";"7:42";"11:15"
2013-01-11 08:00:00;"UA";1480;"N76522";"EWR";"SFO";"8:30";"12:10";"8:30";"12:01"
2013-01-11 10:00:00;"DL";1765;"N722TW";"JFK";"SFO";"10:00";"13:41";"9:56";"13:19"
2013-01-11 10:00:00;"VX";23;"N851VA";"JFK";"SFO";"10:30";"14:15";"10:25";"13:39"
2013-01-11 10:00:00;"AA";179;"N399AA";"JFK";"SFO";"10:30";"13:55";"10:26";"13:42"
2013-01-11 10:00:00;"B6";641;"N565JB";"JFK";"SFO";"10:31";"14:03";"10:36";"13:58"
2013-01-11 08:00:00;"UA";397;"N510UA";"JFK";"SFO";"8:00";"11:25";"10:47";"13:56"
2013-01-11 11:00:00;"UA";1120;"N76519";"EWR";"SFO";"11:00";"14:32";"10:53";"14:13"
2013-01-11 11:00:00;"UA";642;"N508UA";"JFK";"SFO";"11:00";"14:25";"10:56";"14:11"
2013-01-11 12:00:00;"UA";552;"N842UA";"EWR";"SFO";"12:21";"15:55";"12:14";"15:23"
2013-01-11 14:00:00;"DL";2126;"N711ZX";"JFK";"SFO";"14:30";"18:15";"14:37";"17:58"
2013-01-11 14:00:00;"UA";257;"N505UA";"JFK";"SFO";"14:29";"17:54";"14:52";"18:29"
2013-01-11 14:00:00;"UA";1527;"N76254";"EWR";"SFO";"14:57";"18:23";"15:09";"18:47"
2013-01-11 15:00:00;"AA";85;"N345AA";"JFK";"SFO";"15:30";"19:10";"15:29";"18:48"
2013-01-11 16:00:00;"VX";27;"N855VA";"JFK";"SFO";"16:30";"20:20";"16:25";"19:55"
2013-01-11 17:00:00;"DL";31;"N705TW";"JFK";"SFO";"17:00";"20:49";"16:56";"20:18"
2013-01-11 17:00:00;"UA";1739;"N14121";"EWR";"SFO";"17:10";"20:36";"17:09";"20:42"
2013-01-11 17:00:00;"UA";512;"N557UA";"JFK";"SFO";"17:25";"20:50";"17:19";"20:37"
2013-01-11 17:00:00;"AA";177;"N319AA";"JFK";"SFO";"17:45";"21:20";"17:46";"21:23"
2013-01-11 18:00:00;"UA";272;"N517UA";"JFK";"SFO";"18:30";"22:02";"18:26";"21:53"
2013-01-11 18:00:00;"VX";29;"N632VA";"JFK";"SFO";"18:55";"22:45";"18:49";"22:18"
2013-01-11 19:00:00;"DL";1465;"N702TW";"JFK";"SFO";"19:00";"23:01";"18:57";"22:36"
2013-01-11 19:00:00;"UA";1111;"N33203";"EWR";"SFO";"19:05";"22:35";"19:14";"22:40"
2013-01-11 19:00:00;"B6";645;"N636JB";"JFK";"SFO";"19:50";"23:35";"19:49";"23:21"
2013-01-12 06:00:00;"UA";303;"N554UA";"JFK";"SFO";"6:00";"9:27";"5:54";"9:15"
2013-01-12 06:00:00;"UA";241;"N807UA";"EWR";"SFO";"6:33";"10:04";"6:24";"9:48"
2013-01-12 07:00:00;"DL";1865;"N727TW";"JFK";"SFO";"7:00";"10:45";"6:53";"10:14"
2013-01-12 07:00:00;"UA";799;"N508UA";"JFK";"SFO";"7:30";"11:00";"7:26";"10:50"
2013-01-12 07:00:00;"VX";11;"N851VA";"JFK";"SFO";"7:30";"11:15";"7:27";"10:56"
2013-01-12 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:45";"11:25";"7:40";"10:57"
2013-01-12 07:00:00;"B6";643;"N793JB";"JFK";"SFO";"7:47";"11:26";"7:40";"11:11"
2013-01-12 08:00:00;"UA";1480;"N12216";"EWR";"SFO";"8:34";"12:12";"8:30";"11:52"
2013-01-12 10:00:00;"AA";179;"N352AA";"JFK";"SFO";"10:30";"13:55";"10:27";"13:44"
2013-01-12 11:00:00;"UA";1521;"N16234";"EWR";"SFO";"11:01";"14:33";"10:53";"14:08"
2013-01-12 11:00:00;"UA";642;"N517UA";"JFK";"SFO";"11:00";"14:25";"10:56";"14:15"
2013-01-12 12:00:00;"UA";1001;"N18220";"EWR";"SFO";"12:25";"15:58";"12:21";"15:32"
2013-01-12 14:00:00;"UA";394;"N502UA";"JFK";"SFO";"14:30";"17:55";"14:23";"17:44"
2013-01-12 14:00:00;"DL";2126;"N718TW";"JFK";"SFO";"14:30";"18:15";"14:27";"17:46"
2013-01-12 15:00:00;"AA";85;"N386AA";"JFK";"SFO";"15:30";"19:10";"15:26";"18:38"
2013-01-12 15:00:00;"UA";1527;"N33292";"EWR";"SFO";"15:29";"18:57";"15:28";"18:45"
2013-01-12 16:00:00;"VX";27;"N849VA";"JFK";"SFO";"16:30";"20:20";"16:25";"19:45"
2013-01-12 17:00:00;"DL";31;"N706TW";"JFK";"SFO";"17:00";"20:49";"16:55";"20:15"
2013-01-12 17:00:00;"UA";512;"N557UA";"JFK";"SFO";"17:25";"20:55";"17:27";"20:44"
2013-01-12 17:00:00;"UA";1139;"N19136";"EWR";"SFO";"17:30";"21:02";"17:41";"20:57"
2013-01-12 19:00:00;"DL";1465;"N705TW";"JFK";"SFO";"19:00";"23:01";"18:54";"22:10"
2013-01-12 19:00:00;"B6";645;"N648JB";"JFK";"SFO";"19:50";"23:35";"19:49";"22:57"
2013-01-13 06:00:00;"UA";421;"N829UA";"EWR";"SFO";"6:35";"10:00";"6:40";"9:39"
2013-01-13 07:00:00;"DL";1865;"N709TW";"JFK";"SFO";"7:00";"10:45";"6:53";"9:56"
2013-01-13 07:00:00;"VX";11;"N841VA";"JFK";"SFO";"7:30";"11:15";"7:23";"10:20"
2013-01-13 05:00:00;"UA";691;"N505UA";"JFK";"SFO";"5:59";"9:30";"7:32";"10:58"
2013-01-13 07:00:00;"B6";643;"N794JB";"JFK";"SFO";"7:47";"11:26";"7:39";"10:53"
2013-01-13 07:00:00;"AA";59;"N320AA";"JFK";"SFO";"7:45";"11:25";"7:41";"10:56"
2013-01-13 08:00:00;"UA";397;"N517UA";"JFK";"SFO";"8:00";"11:25";"8:09";"11:41"
2013-01-13 08:00:00;"UA";665;"N566UA";"EWR";"SFO";"8:19";"11:59";"8:16";"11:14"
2013-01-13 10:00:00;"DL";1765;"N624AG";"JFK";"SFO";"10:00";"13:41";"9:55";"13:24"
2013-01-13 10:00:00;"VX";23;"N844VA";"JFK";"SFO";"10:30";"14:15";"10:22";"13:47"
2013-01-13 10:00:00;"AA";179;"N390AA";"JFK";"SFO";"10:30";"13:55";"10:26";"13:35"
2013-01-13 10:00:00;"B6";641;"N708JB";"JFK";"SFO";"10:31";"14:03";"10:26";"13:42"
2013-01-13 11:00:00;"UA";642;"N532UA";"JFK";"SFO";"11:00";"14:25";"10:53";"14:07"
2013-01-13 11:00:00;"UA";1120;"N76526";"EWR";"SFO";"11:00";"14:39";"11:02";"14:16"
2013-01-13 12:00:00;"UA";73;"N77510";"EWR";"SFO";"12:00";"15:29";"11:56";"15:12"
2013-01-13 14:00:00;"UA";560;"N508UA";"JFK";"SFO";"14:30";"17:55";"14:22";"17:32"
2013-01-13 14:00:00;"DL";2126;"N721TW";"JFK";"SFO";"14:30";"18:15";"14:28";"17:39"
2013-01-13 15:00:00;"UA";1111;"N38443";"EWR";"SFO";"15:15";"18:44";"15:20";"18:23"
2013-01-13 15:00:00;"AA";85;"N394AA";"JFK";"SFO";"15:30";"19:10";"15:28";"18:43"
2013-01-13 16:00:00;"VX";27;"N852VA";"JFK";"SFO";"16:30";"20:20";"16:32";"20:00"
2013-01-13 17:00:00;"DL";31;"N706TW";"JFK";"SFO";"17:00";"20:49";"16:55";"20:15"
2013-01-13 17:00:00;"UA";1284;"N14121";"EWR";"SFO";"17:06";"20:38";"17:01";"20:15"
2013-01-13 17:00:00;"UA";512;"N518UA";"JFK";"SFO";"17:25";"20:50";"17:19";"20:25"
2013-01-13 17:00:00;"AA";177;"N339AA";"JFK";"SFO";"17:45";"21:20";"17:42";"21:15"
2013-01-13 18:00:00;"UA";272;"N557UA";"JFK";"SFO";"18:30";"22:02";"18:24";"21:45"
2013-01-13 18:00:00;"VX";29;"N621VA";"JFK";"SFO";"18:50";"22:40";"18:49";"22:41"
2013-01-13 19:00:00;"DL";1465;"N717TW";"JFK";"SFO";"19:00";"23:01";"18:56";"22:54"
2013-01-13 19:00:00;"UA";1482;"N37427";"EWR";"SFO";"19:20";"22:51";"19:48";"23:25"
2013-01-14 06:00:00;"UA";303;"N502UA";"JFK";"SFO";"6:00";"9:25";"5:54";"10:14"
2013-01-14 07:00:00;"DL";1865;"N723TW";"JFK";"SFO";"7:00";"10:45";"6:59";"11:03"
2013-01-14 06:00:00;"UA";421;"N830UA";"EWR";"SFO";"6:35";"10:02";"7:01";"10:33"
2013-01-14 07:00:00;"UA";799;"N532UA";"JFK";"SFO";"7:15";"10:40";"7:14";"11:09"
2013-01-14 07:00:00;"VX";11;"N853VA";"JFK";"SFO";"7:30";"11:15";"7:31";"11:12"
2013-01-14 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:45";"11:25";"7:39";"11:33"
2013-01-14 07:00:00;"B6";643;"N648JB";"JFK";"SFO";"7:47";"11:26";"7:44";"11:22"
2013-01-14 08:00:00;"UA";397;"N525UA";"JFK";"SFO";"8:00";"11:25";"7:58";"11:24"
2013-01-14 08:00:00;"UA";1480;"N17244";"EWR";"SFO";"8:35";"12:15";"8:34";"12:06"
2013-01-14 10:00:00;"DL";1765;"N704X";"JFK";"SFO";"10:00";"13:41";"9:52";"13:13"
2013-01-14 10:00:00;"VX";23;"N842VA";"JFK";"SFO";"10:30";"14:15";"10:21";"13:34"
2013-01-14 10:00:00;"AA";179;"N374AA";"JFK";"SFO";"10:30";"13:55";"10:27";"14:09"
2013-01-14 11:00:00;"UA";642;"N557UA";"JFK";"SFO";"11:00";"14:25";"10:53";"14:12"
2013-01-14 11:00:00;"UA";1120;"N79521";"EWR";"SFO";"11:00";"14:32";"10:59";"14:20"
2013-01-14 10:00:00;"B6";641;"N766JB";"JFK";"SFO";"10:31";"14:03";"11:27";"14:38"
2013-01-14 12:00:00;"UA";552;"N815UA";"EWR";"SFO";"12:21";"15:55";"12:29";"15:37"
2013-01-14 14:00:00;"UA";257;"N554UA";"JFK";"SFO";"14:29";"17:54";"14:21";"17:45"
2013-01-14 14:00:00;"UA";1522;"N37252";"EWR";"SFO";"14:57";"18:23";"15:01";"18:07"
2013-01-14 15:00:00;"AA";85;"N345AA";"JFK";"SFO";"15:30";"19:10";"15:29";"19:04"
2013-01-14 14:00:00;"DL";2126;"N722TW";"JFK";"SFO";"14:30";"18:15";"15:51";"19:08"
2013-01-14 16:00:00;"VX";27;"N855VA";"JFK";"SFO";"16:30";"20:20";"16:31";"19:54"
2013-01-14 17:00:00;"DL";31;"N717TW";"JFK";"SFO";"17:00";"20:49";"16:55";"20:03"
2013-01-14 17:00:00;"UA";1178;"N29129";"EWR";"SFO";"17:10";"20:36";"17:22";"20:41"
2013-01-14 17:00:00;"UA";512;"N508UA";"JFK";"SFO";"17:25";"20:50";"17:22";"20:26"
2013-01-14 17:00:00;"AA";177;"N329AA";"JFK";"SFO";"17:45";"21:20";"17:39";"21:14"
2013-01-14 18:00:00;"UA";272;"N518UA";"JFK";"SFO";"18:30";"22:02";"18:17";"21:32"
2013-01-14 19:00:00;"DL";1465;"N705TW";"JFK";"SFO";"19:00";"23:01";"18:55";"22:16"
2013-01-14 19:00:00;"UA";1054;"N78506";"EWR";"SFO";"19:05";"22:35";"19:04";"22:33"
2013-01-14 19:00:00;"B6";645;"N804JB";"JFK";"SFO";"19:50";"23:35";"19:45";"23:18"
2013-01-14 18:00:00;"VX";29;"N626VA";"JFK";"SFO";"18:55";"22:45";"23:01";"2:12"
2013-01-15 06:00:00;"UA";303;"N525UA";"JFK";"SFO";"6:00";"9:25";"5:55";"9:20"
2013-01-15 07:00:00;"DL";1865;"N727TW";"JFK";"SFO";"7:00";"10:45";"6:59";"10:27"
2013-01-15 07:00:00;"UA";799;"N532UA";"JFK";"SFO";"7:15";"10:40";"7:07";"10:31"
2013-01-15 07:00:00;"VX";11;"N842VA";"JFK";"SFO";"7:30";"11:15";"7:21";"10:53"
2013-01-15 07:00:00;"AA";59;"N328AA";"JFK";"SFO";"7:45";"11:25";"7:38";"11:04"
2013-01-15 08:00:00;"UA";397;"N510UA";"JFK";"SFO";"8:00";"11:25";"8:01";"11:30"
2013-01-15 08:00:00;"UA";1480;"N37281";"EWR";"SFO";"8:35";"12:15";"8:36";"12:01"
2013-01-15 06:00:00;"UA";421;"N403UA";"EWR";"SFO";"6:35";"10:02";"9:25";"12:44"
2013-01-15 10:00:00;"AA";179;"N395AA";"JFK";"SFO";"10:30";"13:55";"10:26";"13:40"
2013-01-15 10:00:00;"B6";641;"N638JB";"JFK";"SFO";"10:31";"14:03";"10:27";"14:25"
2013-01-15 10:00:00;"VX";23;"N844VA";"JFK";"SFO";"10:30";"14:15";"10:33";"13:55"
2013-01-15 11:00:00;"UA";816;"N508UA";"JFK";"SFO";"11:00";"14:25";"10:54";"14:01"
2013-01-15 11:00:00;"UA";1120;"N78285";"EWR";"SFO";"11:00";"14:32";"10:55";"14:29"
2013-01-15 12:00:00;"UA";583;"N836UA";"EWR";"SFO";"12:21";"15:55";"12:16";"15:32"
2013-01-15 14:00:00;"UA";257;"N557UA";"JFK";"SFO";"14:29";"17:54";"14:29";"17:40"
2013-01-15 14:00:00;"DL";2126;"N722TW";"JFK";"SFO";"14:30";"18:15";"14:32";"17:52"
2013-01-15 14:00:00;"UA";1522;"N33286";"EWR";"SFO";"14:57";"18:23";"14:55";"18:32"
2013-01-15 15:00:00;"AA";85;"N374AA";"JFK";"SFO";"15:30";"19:10";"15:27";"18:54"
2013-01-15 16:00:00;"VX";27;"N847VA";"JFK";"SFO";"16:30";"20:20";"16:30";"19:38"
2013-01-15 17:00:00;"DL";31;"N705TW";"JFK";"SFO";"17:00";"20:49";"16:53";"19:59"
2013-01-15 17:00:00;"UA";1284;"N17126";"EWR";"SFO";"17:10";"20:36";"17:02";"20:26"
2013-01-15 17:00:00;"UA";512;"N554UA";"JFK";"SFO";"17:25";"20:50";"17:21";"20:36"
2013-01-15 17:00:00;"AA";177;"N332AA";"JFK";"SFO";"17:45";"21:20";"17:41";"21:05"
2013-01-15 18:00:00;"UA";272;"N518UA";"JFK";"SFO";"18:30";"22:02";"18:22";"21:22"
2013-01-15 18:00:00;"VX";29;"N843VA";"JFK";"SFO";"18:50";"22:40";"18:50";"22:13"
2013-01-15 19:00:00;"DL";1465;"N712TW";"JFK";"SFO";"19:00";"23:01";"18:55";"22:25"
2013-01-15 18:00:00;"UA";1054;"N37434";"EWR";"SFO";"18:59";"22:29";"19:00";"22:35"
2013-01-15 19:00:00;"B6";645;"N627JB";"JFK";"SFO";"19:50";"23:35";"19:51";"23:10"
2013-01-16 06:00:00;"UA";303;"N510UA";"JFK";"SFO";"6:00";"9:25";"5:52";"10:48"
2013-01-16 06:00:00;"UA";1692;"N27213";"EWR";"SFO";"6:35";"10:04";"6:59";"10:42"
2013-01-16 07:00:00;"DL";1865;"N722TW";"JFK";"SFO";"7:00";"10:45";"7:08";"10:56"
2013-01-16 07:00:00;"UA";799;"N508UA";"JFK";"SFO";"7:15";"10:40";"7:17";"10:55"
2013-01-16 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:15";"7:34";"11:20"
2013-01-16 07:00:00;"AA";59;"N352AA";"JFK";"SFO";"7:45";"11:25";"7:48";"11:31"
2013-01-16 08:00:00;"UA";397;"N532UA";"JFK";"SFO";"8:00";"11:25";"7:56";"11:07"
2013-01-16 08:00:00;"UA";1480;"N37252";"EWR";"SFO";"8:35";"12:15";"8:35";"12:08"
2013-01-16 10:00:00;"VX";23;"N842VA";"JFK";"SFO";"10:30";"14:15";"10:28";"14:16"
2013-01-16 10:00:00;"B6";641;"N796JB";"JFK";"SFO";"10:31";"14:03";"10:30";"14:17"
2013-01-16 10:00:00;"AA";179;"N395AA";"JFK";"SFO";"10:30";"13:55";"10:33";"14:37"
2013-01-16 11:00:00;"UA";642;"N518UA";"JFK";"SFO";"11:00";"14:25";"10:54";"14:30"
2013-01-16 11:00:00;"UA";1289;"N77518";"EWR";"SFO";"11:00";"14:32";"11:35";"15:25"
2013-01-16 12:00:00;"UA";583;"N825UA";"EWR";"SFO";"12:21";"15:55";"12:26";"16:00"
2013-01-16 14:00:00;"UA";257;"N502UA";"JFK";"SFO";"14:29";"17:54";"14:26";"17:34"
2013-01-16 14:00:00;"DL";2126;"N721TW";"JFK";"SFO";"14:30";"18:15";"14:29";"18:03"
2013-01-16 15:00:00;"UA";1698;"N87527";"EWR";"SFO";"15:02";"18:28";"15:05";"18:40"
2013-01-16 15:00:00;"AA";85;"N388AA";"JFK";"SFO";"15:30";"19:10";"15:29";"19:21"
2013-01-16 16:00:00;"VX";27;"N849VA";"JFK";"SFO";"16:30";"20:20";"16:37";"20:13"
2013-01-16 17:00:00;"DL";31;"N727TW";"JFK";"SFO";"17:00";"20:49";"16:53";"21:15"
2013-01-16 17:00:00;"UA";1284;"N19130";"EWR";"SFO";"17:10";"20:36";"17:09";"20:57"
2013-01-16 17:00:00;"UA";512;"N554UA";"JFK";"SFO";"17:25";"20:50";"17:21";"21:17"
2013-01-16 17:00:00;"AA";177;"N335AA";"JFK";"SFO";"17:45";"21:20";"17:46";"21:40"
2013-01-16 18:00:00;"UA";272;"N557UA";"JFK";"SFO";"18:30";"22:02";"18:25";"21:59"
2013-01-16 18:00:00;"VX";29;"N637VA";"JFK";"SFO";"18:55";"22:45";"18:50";"22:20"
2013-01-16 19:00:00;"DL";1465;"N717TW";"JFK";"SFO";"19:00";"23:01";"19:00";"23:09"
2013-01-16 19:00:00;"B6";645;"N715JB";"JFK";"SFO";"19:50";"23:35";"19:52";"23:32"
2013-01-16 19:00:00;"UA";1054;"N33289";"EWR";"SFO";"19:05";"22:35";"20:02";"23:40"
2013-01-17 06:00:00;"UA";303;"N510UA";"JFK";"SFO";"6:00";"9:25";"6:01";"9:45"
2013-01-17 06:00:00;"UA";421;"N812UA";"EWR";"SFO";"6:35";"10:02";"6:33";"10:01"
2013-01-17 07:00:00;"DL";1865;"N624AG";"JFK";"SFO";"7:00";"10:45";"6:57";"10:27"
2013-01-17 07:00:00;"VX";11;"N842VA";"JFK";"SFO";"7:30";"11:15";"7:21";"11:02"
2013-01-17 07:00:00;"UA";799;"N517UA";"JFK";"SFO";"7:15";"10:40";"7:22";"11:10"
2013-01-17 07:00:00;"AA";59;"N352AA";"JFK";"SFO";"7:45";"11:25";"7:46";"11:35"
2013-01-17 07:00:00;"B6";643;"N806JB";"JFK";"SFO";"7:47";"11:26";"7:47";"11:04"
2013-01-17 08:00:00;"UA";397;"N512UA";"JFK";"SFO";"8:00";"11:25";"7:54";"11:39"
2013-01-17 08:00:00;"UA";1480;"N14242";"EWR";"SFO";"8:35";"12:15";"8:56";"12:11"
2013-01-17 10:00:00;"DL";1765;"N706TW";"JFK";"SFO";"10:00";"13:41";"9:56";"13:15"
2013-01-17 10:00:00;"B6";641;"N625JB";"JFK";"SFO";"10:31";"14:03";"10:25";"13:53"
2013-01-17 10:00:00;"VX";23;"N844VA";"JFK";"SFO";"10:30";"14:15";"10:26";"13:43"
2013-01-17 10:00:00;"AA";179;"N364AA";"JFK";"SFO";"10:30";"13:55";"10:30";"13:51"
2013-01-17 11:00:00;"UA";642;"N554UA";"JFK";"SFO";"11:00";"14:25";"10:58";"14:24"
2013-01-17 11:00:00;"UA";1120;"N76523";"EWR";"SFO";"11:00";"14:32";"11:01";"14:14"
2013-01-17 12:00:00;"UA";345;"N808UA";"EWR";"SFO";"12:21";"15:55";"12:15";"15:21"
2013-01-17 14:00:00;"UA";257;"N508UA";"JFK";"SFO";"14:29";"17:54";"14:25";"17:58"
2013-01-17 14:00:00;"DL";2126;"N687DL";"JFK";"SFO";"14:30";"18:15";"14:28";"17:44"
2013-01-17 14:00:00;"UA";1698;"N33292";"EWR";"SFO";"14:57";"18:23";"14:56";"18:08"
2013-01-17 15:00:00;"AA";85;"N374AA";"JFK";"SFO";"15:30";"19:10";"15:29";"19:12"
2013-01-17 16:00:00;"VX";27;"N838VA";"JFK";"SFO";"16:30";"20:20";"16:30";"19:33"
2013-01-17 17:00:00;"DL";31;"N717TW";"JFK";"SFO";"17:00";"20:49";"16:59";"20:10"
2013-01-17 17:00:00;"UA";1178;"N41140";"EWR";"SFO";"17:10";"20:36";"17:26";"20:45"
2013-01-17 17:00:00;"AA";177;"N339AA";"JFK";"SFO";"17:45";"21:20";"17:40";"20:54"
2013-01-17 18:00:00;"UA";272;"N557UA";"JFK";"SFO";"18:30";"22:02";"18:27";"22:31"
2013-01-17 19:00:00;"DL";1465;"N705TW";"JFK";"SFO";"19:00";"23:01";"18:58";"22:23"
2013-01-17 19:00:00;"UA";1054;"N36247";"EWR";"SFO";"19:05";"22:35";"19:04";"22:32"
2013-01-17 18:00:00;"VX";29;"N849VA";"JFK";"SFO";"18:55";"22:45";"19:09";"22:38"
2013-01-17 19:00:00;"B6";645;"N789JB";"JFK";"SFO";"19:50";"23:35";"19:48";"23:06"
2013-01-18 06:00:00;"UA";303;"N554UA";"JFK";"SFO";"6:00";"9:25";"5:59";"9:10"
2013-01-18 06:00:00;"UA";421;"N808UA";"EWR";"SFO";"6:35";"10:02";"6:32";"9:46"
2013-01-18 07:00:00;"DL";1865;"N706TW";"JFK";"SFO";"7:00";"10:45";"6:56";"10:16"
2013-01-18 07:00:00;"UA";799;"N517UA";"JFK";"SFO";"7:15";"10:40";"7:13";"10:48"
2013-01-18 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:15";"7:27";"10:47"
